rep,id,k1,k2,A0,peak
71,232,0.367141,0.0065811,0.0856869,68.9406
72,232,0.407915,0.00676526,0.0856869,69.2269
73,232,0.407915,0.00566346,0.0776334,69.2269
74,232,0.374892,0.00637237,0.106935,71.9951
75,232,0.36574,0.00637237,0.078897,71.9951
76,232,0.442904,0.00721827,0.145612,73.9519
77,232,0.394767,0.00804761,0.106707,71.3275
78,232,0.332538,0.00733752,0.114015,72.807
79,232,0.339526,0.00625642,0.175282,69.7654
80,232,0.359812,0.00782338,0.0758999,72.4547
81,232,0.360667,0.00753287,0.0690182,69.9502
82,232,0.413492,0.00603335,0.076183,66.8399
83,232,0.347919,0.00675866,0.0759626,72.7294
84,232,0.313533,0.00674013,0.192161,69.065
85,232,0.398333,0.00662387,0.0852234,68.4674
86,232,0.36896,0.00668161,0.111671,71.9489
87,232,0.375597,0.0083273,0.111671,72.8506
88,232,0.354691,0.00912013,0.146109,70.7157
89,232,0.386672,0.00784121,0.0886574,67.8426
90,232,0.407595,0.00814218,0.0989562,66.8603
91,232,0.3679,0.00656098,0.10926,66.6454
92,232,0.411114,0.00789995,0.0933256,68.0277
93,232,0.315898,0.00733531,0.124506,66.778
94,232,0.33364,0.00790349,0.103858,67.4938
1,233,0.371342,0.00755562,0.430696,69.4645
2,233,0.326786,0.00529867,0.190725,72.5347
3,233,0.35557,0.0071574,0.216856,70.4751
4,233,0.390954,0.00706801,0.139576,71.2217
5,233,0.459013,0.00738744,0.119319,71.0191
6,233,0.421401,0.00659379,0.132018,72.0096
7,233,0.349872,0.00692644,0.132018,72.0096
8,233,0.537412,0.00726683,0.206926,66.3053
9,233,0.546393,0.00696994,0.195,65.2718
10,233,0.397073,0.0118337,0.146412,68.4516
11,233,0.362822,0.00292548,0.155744,68.7356
12,233,0.359362,0.004492,0.158589,70.3151
13,233,0.363446,0.00580729,0.195254,70.3396
14,233,0.363446,0.00580257,0.137783,75.1779
15,233,0.309291,0.0074924,0.198383,70.3892
16,233,0.390262,0.00809339,0.206393,71.9268
17,233,0.35645,0.00892642,0.206393,67.2147
18,233,0.334103,0.00908,0.145189,74.321
19,233,0.339518,0.011014,0.328114,74.3623
20,233,0.442091,0.00522087,0.267936,70.7461
21,233,0.453707,0.00916079,0.263485,69.9429
22,233,0.40115,0.00859209,0.254449,67.9784
23,233,0.316312,0.00978486,0.267567,68.536
24,233,0.361274,0.00413122,0.233476,70.4263
25,233,0.361274,0.00732278,0.138718,68.9089
26,233,0.336864,0.00925913,0.173104,68.2246
27,233,0.364206,0.00925913,0.146224,69.0554
28,233,0.405138,0.00950663,0.138547,66.126
29,233,0.47034,0.00815214,0.130343,67.1099
30,233,0.367408,0.00725463,0.224966,66.5916
31,233,0.361156,0.00590044,0.166144,69.9161
32,233,0.335712,0.00944638,0.17994,69.2757
33,233,0.367677,0.0097197,0.184852,73.056
34,233,0.367677,0.00495265,0.184852,73.056
35,233,0.354208,0.00910803,0.216177,72.844
36,233,0.36108,0.00876946,0.232088,70.4437
37,233,0.360211,0.0108229,0.235543,71.2654
38,233,0.346009,0.00922729,0.228869,69.8499
39,233,0.296464,0.00632846,0.210293,71.2337
40,233,0.35154,0.00747549,0.180892,70.4123
41,233,0.374704,0.00636491,0.147965,73.9309
42,233,0.32672,0.00953628,0.147965,72.1159
43,233,0.429745,0.00955148,0.182423,70.716
44,233,0.43997,0.00747742,0.182423,70.4629
45,233,0.349544,0.00757584,0.130073,73.1314
46,233,0.349544,0.00757584,0.187112,73.1314
47,233,0.390987,0.00782064,0.187112,70.2537
48,233,0.339821,0.00666969,0.191675,67.2218
49,233,0.33836,0.005621,0.232804,68.4309
50,233,0.338397,0.00851071,0.132011,71.1989
51,233,0.361121,0.00393045,0.180482,71.4681
52,233,0.500658,0.00534435,0.168282,64.715
53,233,0.393841,0.00675665,0.138688,71.4847
54,233,0.358802,0.00826556,0.15629,66.2869
55,233,0.38839,0.00627566,0.145272,72.0915
56,233,0.492096,0.00627566,0.20194,70.686
57,233,0.373535,0.00625875,0.231226,72.197
58,233,0.397437,0.00908527,0.12909,67.9389
59,233,0.366393,0.00804087,0.124284,68.3224
60,233,0.386938,0.00728243,0.168026,75.3475
61,233,0.436133,0.00609365,0.164991,68.2734
62,233,0.457436,0.00461458,0.150473,69.8894
63,233,0.437046,0.00810474,0.173399,69.0575
64,233,0.346563,0.00810474,0.141656,69.6799
65,233,0.328238,0.00770062,0.196127,72.3413
66,233,0.392258,0.00745278,0.219447,70.8783
67,233,0.362616,0.00941531,0.234621,70.6263
68,233,0.383017,0.00678974,0.302653,65.7852
69,233,0.401232,0.00745812,0.312536,66.0672
70,233,0.401232,0.00745812,0.112615,70.3789
71,233,0.399924,0.00848165,0.153705,69.3985
72,233,0.397397,0.00768583,0.239506,70.8401
73,233,0.336019,0.00763051,0.134344,68.7844
74,233,0.37331,0.00946223,0.401145,62.8622
75,233,0.361379,0.00488476,0.404867,70.7719
76,233,0.450511,0.00442411,0.133255,70.6376
77,233,0.419184,0.00579116,0.120128,70.0647
78,233,0.412855,0.00798014,0.217989,66.8437
79,233,0.394904,0.00581443,0.191082,68.7648
80,233,0.338353,0.00615846,0.171795,70.1398
81,233,0.529621,0.00395035,0.195075,70.8291
82,233,0.417192,0.0056754,0.19504,72.1382
83,233,0.321829,0.00532976,0.159841,73.2705
84,233,0.471945,0.00540224,0.151028,72.3797
85,233,0.369866,0.0057896,0.144209,67.5227
86,233,0.398082,0.0057896,0.188265,71.672
87,233,0.404387,0.00554727,0.192978,71.0849
88,233,0.416275,0.00709941,0.190218,71.0849
89,233,0.360183,0.00827182,0.164191,73.8163
90,233,0.398128,0.00849943,0.206715,73.7579
91,233,0.398128,0.0112265,0.129742,69.2884
92,233,0.348792,0.0103992,0.216297,72.2864
93,233,0.414183,0.00744759,0.245943,69.739
94,233,0.404748,0.00902652,0.160758,74.1856
1,234,0.381839,0.00853558,0.0629452,70.6687
2,234,0.351472,0.00504179,0.0602204,67.2197
3,234,0.332703,0.0105397,0.0954922,72.9921
4,234,0.355857,0.00890842,0.0661319,69.8047
5,234,0.412885,0.00681029,0.106889,68.4569
6,234,0.353356,0.00538786,0.136263,68.2585
7,234,0.422558,0.00849093,0.0707015,71.5938
8,234,0.347732,0.00699656,0.0960595,68.4119
9,234,0.347732,0.00853975,0.0948592,67.4031
10,234,0.347732,0.00853975,0.0579834,67.4031
11,234,0.44115,0.0091635,0.0779107,69.128
12,234,0.424153,0.0092557,0.0790403,69.8991
13,234,0.437768,0.0092557,0.0512311,68.6955
14,234,0.363126,0.00744516,0.0674067,70.4491
15,234,0.355521,0.00744516,0.0561358,70.5697
16,234,0.367904,0.00718849,0.0759592,70.0937
17,234,0.379766,0.00809503,0.0846562,72.3824
18,234,0.359074,0.00871056,0.0623624,70.2836
19,234,0.359074,0.00553202,0.0623624,70.2836
20,234,0.410538,0.00727661,0.0623624,69.1155
21,234,0.348525,0.00765296,0.102456,71.0822
22,234,0.463186,0.0105319,0.0651526,72.0532
23,234,0.437785,0.00707723,0.100294,67.9087
24,234,0.360981,0.0088567,0.0758547,68.0293
25,234,0.354651,0.0072994,0.0693254,70.6609
26,234,0.424736,0.00593711,0.0578654,70.2658
27,234,0.369192,0.00684705,0.0522833,69.9059
28,234,0.502198,0.00796971,0.0847342,70.0662
29,234,0.329158,0.00536483,0.0729712,68.648
30,234,0.385676,0.0040218,0.0729712,68.2968
31,234,0.421235,0.00576456,0.0929832,71.6615
32,234,0.388906,0.00936457,0.0516621,72.5278
33,234,0.455997,0.00687444,0.0607294,66.1599
34,234,0.345076,0.00834944,0.0865606,68.3298
35,234,0.324359,0.00930208,0.10628,68.4487
36,234,0.360634,0.0099578,0.14057,69.8948
37,234,0.367354,0.0042249,0.135321,68.6458
38,234,0.42629,0.00672193,0.103399,64.5268
39,234,0.434264,0.00536719,0.136427,70.022
40,234,0.352305,0.00377992,0.0911734,68.0159
41,234,0.394621,0.00700754,0.0922414,70.7353
42,234,0.318922,0.00716554,0.0959427,72.2344
43,234,0.372428,0.00617816,0.0635524,63.6634
44,234,0.372801,0.00617816,0.0603239,66.9836
45,234,0.410032,0.00699307,0.0668743,70.0176
46,234,0.346119,0.0062009,0.092557,70.0176
47,234,0.334719,0.00523986,0.0697012,69.4561
48,234,0.435567,0.00862197,0.0521373,69.3445
49,234,0.412653,0.00723119,0.0495511,69.2578
50,234,0.353285,0.00602874,0.0585873,66.3163
51,234,0.336777,0.00915168,0.0691053,73.5863
52,234,0.335377,0.004829,0.0669298,74.278
53,234,0.399598,0.00785054,0.0582386,69.603
54,234,0.375299,0.00813392,0.084579,66.7701
55,234,0.393554,0.00933207,0.0686946,69.3565
56,234,0.376583,0.00627985,0.0690524,66.4093
57,234,0.3756,0.00703031,0.0571482,67.8311
58,234,0.3756,0.00762961,0.102035,67.8311
59,234,0.386946,0.00625028,0.0509143,69.537
60,234,0.405763,0.0049868,0.0764813,65.9524
61,234,0.349184,0.0049868,0.0764813,69.386
62,234,0.44099,0.00518088,0.127207,70.4071
63,234,0.349874,0.00881264,0.0852155,74.5787
64,234,0.382015,0.00608756,0.0694613,63.6914
65,234,0.384039,0.00773018,0.0571292,72.3706
66,234,0.391143,0.00594013,0.0679469,72.6423
67,234,0.405602,0.00576581,0.0675468,73.0468
68,234,0.422681,0.00761735,0.0770528,71.1521
69,234,0.384245,0.00709602,0.108489,72.1165
70,234,0.345139,0.00903333,0.0834176,71.2685
71,234,0.385316,0.00968355,0.0887885,69.6704
72,234,0.39053,0.00705088,0.0735482,68.9878
73,234,0.42686,0.00460035,0.0697331,71.9338
74,234,0.408015,0.00617108,0.0762917,72.1288
75,234,0.39985,0.00617108,0.0725778,69.7981
76,234,0.386941,0.00584579,0.0599465,67.5688
77,234,0.378608,0.00677798,0.0599465,69.0402
78,234,0.396501,0.00603143,0.043355,70.4883
79,234,0.404302,0.00681897,0.0442673,70.0424
80,234,0.31508,0.00442428,0.0893486,72.0376
81,234,0.374475,0.00733825,0.127991,65.8474
82,234,0.374475,0.00733825,0.0816138,67.0023
83,234,0.374475,0.00656896,0.0673834,71.8128
84,234,0.36962,0.00652232,0.0669776,65.9341
85,234,0.36962,0.00774373,0.107049,65.9341
86,234,0.414187,0.00893661,0.0801992,68.2843
87,234,0.465681,0.00656646,0.0801992,70.1774
88,234,0.42776,0.00728376,0.0593468,67.5095
89,234,0.341311,0.00756866,0.0876382,71.6397
90,234,0.342116,0.00815483,0.0720583,69.6985
91,234,0.341583,0.00908484,0.0550452,69.7447
92,234,0.383399,0.00624921,0.0604547,70.1072
93,234,0.401835,0.00561084,0.126252,72.1868
94,234,0.371142,0.00501746,0.071441,66.8392
1,235,0.315697,0.00736202,0.0523364,70.0866
2,235,0.309352,0.00976968,0.0567479,67.1247
3,235,0.325043,0.00731201,0.0411645,67.1851
4,235,0.288039,0.00681943,0.0492016,68.3652
5,235,0.373433,0.00988078,0.0378896,73.2713
6,235,0.330769,0.0113669,0.0344924,73.8758
7,235,0.330769,0.0102582,0.0380293,73.8758
8,235,0.326832,0.00996786,0.0466899,69.3074
9,235,0.326832,0.0105494,0.0398837,69.8074
10,235,0.299814,0.00833812,0.0402012,68.4962
11,235,0.291219,0.00819412,0.0689905,71.5332
12,235,0.313045,0.00885593,0.0634909,67.7689
13,235,0.364304,0.00690353,0.0425591,72.674
14,235,0.302239,0.00878008,0.0484008,70.2514
15,235,0.29736,0.0102322,0.0546167,70.7495
16,235,0.29736,0.0102322,0.0546167,70.7495
17,235,0.322691,0.00878198,0.0460737,67.6981
18,235,0.333665,0.00878198,0.0595666,71.0543
19,235,0.315017,0.00762305,0.0567207,70.4051
20,235,0.315017,0.0055634,0.043354,71.3943
21,235,0.325946,0.00484246,0.045634,67.707
22,235,0.320118,0.0059225,0.0589878,67.6357
23,235,0.339835,0.00642132,0.0590181,67.2398
24,235,0.317395,0.00661818,0.0486271,69.2875
25,235,0.318228,0.010162,0.0303286,71.6788
26,235,0.309954,0.00868593,0.0668561,73.5428
27,235,0.343786,0.00914319,0.037759,71.8976
28,235,0.371138,0.00875833,0.0535954,72.1098
29,235,0.386506,0.00590531,0.0542298,70.1638
30,235,0.322749,0.0104709,0.0414288,68.8642
31,235,0.339089,0.00817364,0.0517911,69.2117
32,235,0.323367,0.00980048,0.037344,69.3037
33,235,0.331814,0.0114213,0.0460448,69.0994
34,235,0.297943,0.0114213,0.0460448,69.0994
35,235,0.297943,0.00883386,0.0460448,68.1561
36,235,0.340549,0.00723226,0.0401365,68.84
37,235,0.348001,0.00835274,0.0358705,70.2176
38,235,0.300926,0.00925044,0.0698359,69.7373
39,235,0.33368,0.00909845,0.062484,68.9493
40,235,0.302975,0.0101744,0.0481282,67.0717
41,235,0.30496,0.00990427,0.0303013,69.5906
42,235,0.30496,0.00990427,0.055973,69.5906
43,235,0.30496,0.00558068,0.055973,69.8036
44,235,0.30496,0.00558068,0.0433368,69.6524
45,235,0.274195,0.00882601,0.0587848,71.9899
46,235,0.323164,0.0071278,0.053935,70.0196
47,235,0.336588,0.0108786,0.0364771,74.2678
48,235,0.266318,0.00944519,0.0851722,71.7003
49,235,0.255183,0.00797798,0.0851722,72.0882
50,235,0.320168,0.00701448,0.0446279,72.0648
51,235,0.308977,0.00594313,0.0446279,72.0648
52,235,0.305543,0.00682997,0.0425252,71.9924
53,235,0.322192,0.00853525,0.041932,66.9515
54,235,0.338369,0.0073519,0.0544648,67.9914
55,235,0.282153,0.00744385,0.0549476,66.5309
56,235,0.312801,0.00719404,0.0592476,67.1185
57,235,0.31843,0.00795952,0.043662,69.5822
58,235,0.283352,0.00613075,0.067261,67.9702
59,235,0.313887,0.00739772,0.067945,69.5886
60,235,0.346181,0.008451,0.0445893,68.5678
61,235,0.356224,0.0104455,0.105717,70.759
62,235,0.334307,0.0103556,0.0404034,66.7247
63,235,0.306862,0.00981438,0.0551517,72.6476
64,235,0.306862,0.00981438,0.0551517,72.6476
65,235,0.365241,0.00750652,0.0515078,70.1439
66,235,0.341753,0.00923138,0.0358778,75.76
67,235,0.330378,0.00854179,0.0733444,73.4202
68,235,0.329595,0.00874948,0.0305536,72.9935
69,235,0.335879,0.00716367,0.0471757,75.3178
70,235,0.335879,0.00490572,0.0352561,75.3178
71,235,0.329672,0.00937762,0.0333161,68.2176
72,235,0.310594,0.00987318,0.0404463,68.2176
73,235,0.310594,0.00987318,0.0505292,68.2176
74,235,0.310843,0.00835341,0.0505292,68.2176
75,235,0.299279,0.00997193,0.0440282,68.1501
76,235,0.299279,0.00997193,0.0616078,68.1501
77,235,0.299279,0.00746539,0.0574783,68.1501
78,235,0.354355,0.00747987,0.064067,72.0409
79,235,0.289221,0.00651118,0.0494241,71.9537
80,235,0.31539,0.00987897,0.0446807,69.0576
81,235,0.298825,0.00690258,0.0533532,69.1795
82,235,0.298825,0.0111425,0.0358239,69.166
83,235,0.28589,0.00626576,0.0517107,67.7366
84,235,0.314087,0.00988747,0.0468136,73.7283
85,235,0.316064,0.00922753,0.0468136,71.2605
86,235,0.324395,0.00879221,0.0468136,70.7183
87,235,0.303688,0.00907132,0.0468136,71.1122
88,235,0.316483,0.00907132,0.0468136,72.0588
89,235,0.316483,0.00907132,0.0379446,70.0799
90,235,0.316972,0.0121407,0.0646159,71.9145
91,235,0.288507,0.00733681,0.0803102,72.9582
92,235,0.304523,0.00726367,0.0403336,71.7351
93,235,0.329577,0.00774814,0.0399493,71.4182
94,235,0.320361,0.00774814,0.0399493,71.4182
1,236,0.411778,0.00545999,0.0798471,68.8076
2,236,0.451027,0.00785705,0.0929669,69.9686
3,236,0.452878,0.00617023,0.0847191,71.0464
4,236,0.40772,0.00665196,0.0818536,70.9519
5,236,0.445369,0.00602008,0.0542862,67.806
6,236,0.414946,0.00643298,0.0611812,69.6517
7,236,0.414946,0.00643298,0.0616247,69.6517
8,236,0.384507,0.00643862,0.0916073,68.9763
9,236,0.387943,0.00612845,0.0892029,71.9023
10,236,0.431363,0.00569942,0.060618,71.1532
11,236,0.408103,0.00749595,0.05164,72.5286
12,236,0.460968,0.00749595,0.0589413,73.1114
13,236,0.460968,0.00749595,0.0589413,73.8103
14,236,0.482221,0.00581065,0.0931851,66.0605
15,236,0.395965,0.00581065,0.0931851,72.4857
16,236,0.409229,0.00881695,0.0668886,72.8215
17,236,0.409229,0.00581156,0.0590656,72.4765
18,236,0.36196,0.00889445,0.0804974,70.7614
19,236,0.380311,0.00551623,0.0532975,71.4885
20,236,0.390844,0.00694121,0.0648824,72.4963
21,236,0.479384,0.00630101,0.0441869,70.0465
22,236,0.466799,0.00332779,0.087079,70.6571
23,236,0.481034,0.00684432,0.0538411,70.3081
24,236,0.51043,0.00743918,0.0963868,70.4438
25,236,0.371947,0.00589006,0.0671036,66.3008
26,236,0.444858,0.00575204,0.0435906,74.8651
27,236,0.357792,0.00564603,0.0768535,70.8167
28,236,0.357792,0.00564603,0.0789891,69.076
29,236,0.378121,0.00792108,0.0524849,72.6868
30,236,0.436003,0.00565154,0.0745018,75.922
31,236,0.368736,0.00850093,0.0628361,74.7058
32,236,0.475764,0.00555124,0.059924,72.332
33,236,0.394476,0.00616948,0.11587,71.1053
34,236,0.373087,0.00591233,0.113542,72.3355
35,236,0.395216,0.00603615,0.0714763,73.3032
36,236,0.398015,0.00450675,0.0685483,68.5734
37,236,0.398015,0.00450675,0.0685483,73.9613
38,236,0.424575,0.00617582,0.0814567,71.9143
39,236,0.400232,0.00463278,0.057877,69.6399
40,236,0.427471,0.00463278,0.057877,69.6399
41,236,0.54406,0.00594945,0.057877,71.7124
42,236,0.370789,0.00643488,0.0757819,71.0166
43,236,0.430585,0.00643488,0.0601459,70.0362
44,236,0.394911,0.00823625,0.0869911,74.0841
45,236,0.382836,0.00788978,0.0751942,73.373
46,236,0.417799,0.00561704,0.0775427,65.6664
47,236,0.399189,0.00316984,0.0598,69.8439
48,236,0.486052,0.00446982,0.0529025,70.204
49,236,0.470576,0.00855,0.0751805,70.1319
50,236,0.409952,0.00566862,0.0635471,74.3724
51,236,0.390874,0.006176,0.0570772,73.1704
52,236,0.388207,0.00892469,0.229393,70.3789
53,236,0.452912,0.00892469,0.0748009,73.6408
54,236,0.388152,0.00636047,0.122994,72.9667
55,236,0.392202,0.00636047,0.122994,72.9667
56,236,0.338005,0.00636047,0.106025,69.9506
57,236,0.434474,0.00558843,0.0525802,65.5073
58,236,0.440879,0.0044193,0.0655109,66.9532
59,236,0.411582,0.00445418,0.0539617,68.4677
60,236,0.381075,0.0051258,0.0888303,70.3475
61,236,0.434076,0.00607772,0.0546621,70.4313
62,236,0.468307,0.00612379,0.0493441,72.6676
63,236,0.458097,0.00612379,0.0493441,72.6676
64,236,0.458097,0.00712186,0.0512108,72.6676
65,236,0.384976,0.00623,0.0904717,68.2891
66,236,0.414225,0.0061036,0.0768683,73.475
67,236,0.414225,0.00645284,0.0852633,70.8716
68,236,0.396025,0.00704139,0.0802361,67.7433
69,236,0.386219,0.00434963,0.0547601,69.238
70,236,0.386219,0.00523297,0.0644973,69.2574
71,236,0.440274,0.0055395,0.0613049,71.8271
72,236,0.444448,0.0082491,0.0659189,69.2364
73,236,0.413412,0.010083,0.0787968,70.1032
74,236,0.42798,0.00625188,0.0798293,74.159
75,236,0.380898,0.00649476,0.102472,75.5323
76,236,0.408042,0.00666873,0.0835115,73.3722
77,236,0.384256,0.00546058,0.0680067,72.4831
78,236,0.48046,0.00560291,0.0687964,69.9149
79,236,0.461067,0.00494528,0.0587971,70.8775
80,236,0.418118,0.0050517,0.0424116,71.2287
81,236,0.465205,0.00578043,0.047458,69.176
82,236,0.465205,0.00578043,0.047458,69.3032
83,236,0.465329,0.00790844,0.0563595,69.3879
84,236,0.395789,0.00548474,0.0594661,68.8851
85,236,0.357796,0.00718307,0.103845,72.8225
86,236,0.357796,0.00718307,0.0964448,72.9181
87,236,0.354685,0.00703771,0.0732954,72.9181
88,236,0.428389,0.00545761,0.094434,68.4667
89,236,0.437665,0.00639421,0.107649,73.5667
90,236,0.383799,0.00819098,0.0549265,73.5667
91,236,0.383799,0.00819098,0.0551298,68.909
92,236,0.494274,0.00539783,0.0468198,69.746
93,236,0.482524,0.00598648,0.0576346,68.2204
94,236,0.499193,0.00466988,0.0484851,66.2554
1,237,0.325362,0.0153741,0.0623212,69.0225
2,237,0.317279,0.0133176,0.0812393,70.4093
3,237,0.333211,0.0121731,0.0625983,71.4621
4,237,0.359735,0.0104717,0.110845,70.839
5,237,0.306503,0.0120297,0.144708,68.3733
6,237,0.347515,0.0145288,0.0864647,74.2476
7,237,0.305951,0.0145288,0.0863438,74.2476
8,237,0.345909,0.015157,0.0732654,74.8506
9,237,0.289523,0.0164142,0.0932188,72.3155
10,237,0.289523,0.0111929,0.116206,72.3155
11,237,0.370222,0.0145593,0.0677956,73.2738
12,237,0.340169,0.0144065,0.0520488,67.1952
13,237,0.336877,0.00733629,0.0566646,67.7284
14,237,0.364781,0.0152205,0.0729144,66.966
15,237,0.347816,0.0107337,0.0472115,66.6258
16,237,0.36332,0.0120396,0.0390323,67.508
17,237,0.370122,0.0155577,0.0476703,68.76
18,237,0.348291,0.0142032,0.0470299,71.0866
19,237,0.352661,0.0116187,0.069332,73.9525
20,237,0.313379,0.00891578,0.069332,68.5866
21,237,0.372869,0.0135674,0.0640124,66.521
22,237,0.355755,0.0135674,0.0474365,68.5384
23,237,0.345655,0.0135674,0.0553594,68.5384
24,237,0.345655,0.0144108,0.0553594,68.5384
25,237,0.341313,0.0156079,0.0820119,70.5035
26,237,0.323144,0.0156079,0.0783739,67.1934
27,237,0.337106,0.0156079,0.0452871,67.278
28,237,0.337106,0.0156079,0.0759841,71.8853
29,237,0.337106,0.0156079,0.0961265,70.5382
30,237,0.322915,0.0136901,0.0728118,68.8903
31,237,0.322915,0.0136901,0.0728118,71.5927
32,237,0.322915,0.0124177,0.0728118,71.5927
33,237,0.322915,0.0160795,0.0656949,71.2313
34,237,0.317655,0.0142869,0.0752285,70.9078
35,237,0.313618,0.0165066,0.0794084,69.3776
36,237,0.337714,0.0129382,0.060801,66.2543
37,237,0.344936,0.0119056,0.0540225,66.5545
38,237,0.368877,0.0103592,0.0540225,68.6884
39,237,0.388005,0.0147965,0.0590671,71.1157
40,237,0.388005,0.0147965,0.0568646,71.1157
41,237,0.405823,0.0122921,0.0546642,71.1157
42,237,0.316257,0.0115425,0.0546642,69.8979
43,237,0.369876,0.00909078,0.0625904,70.0449
44,237,0.326276,0.00771926,0.08138,68.9664
45,237,0.305709,0.0104403,0.0687558,69.9895
46,237,0.349277,0.0106099,0.043314,66.907
47,237,0.349277,0.0106099,0.089989,70.4037
48,237,0.399676,0.0134077,0.0636505,71.3866
49,237,0.415142,0.0128718,0.0477859,69.8935
50,237,0.347583,0.0167674,0.0829238,71.6807
51,237,0.324093,0.0111348,0.0613566,66.8967
